id	raw	isbn	publisher	issn
1850	Inf. Sec. Techn. Report			Information Security Technical Report
1853	COLING			
1854	CLEI Electron. J.			
1860	Inf. Sci.			
1863	SBAC-PAD			1573-7640
1864	IEEE Transactions on Network and Service Management			
1865	Fuzzy Sets and Systems			Fuzzy Sets and Systems
1866	PLILP	3-540-61756-6		
1867	TPCG	0-7695-2137-1		
1868	CSMR	0-8186-7892-5		
1871	ACM Conference on Computer and Communications Security	1-58113-961-6		
1872	J. Symb. Comput.			Journal of Symbolic Computation
1874	IEEE T. Fuzzy Systems			
1877	Des. Codes Cryptography			1573-7586
1879	ECAI			
1880	Electronic Colloquium on Computational Complexity (ECCC)			
1884	Developments in Language Theory			
1887	IEEE Journal on Selected Areas in Communications			
1889	SOSP			
1891	Int. J. Math. Mathematical Sciences			
1898	FODO	3-540-57301-1		
1901	Soft Comput.			
1902	Combinatorics, Probability & Computing			
1903	Computer Graphics and Applications, IEEE			0272-1716
1904	SEFM	0-7695-2884-8		
1905	LICS			
1906	ECCV Workshops (1)			
1912	ISRR			
1916	Pacific Conference on Computer Graphics and Applications	0-7695-3009-5		
1919	J. Economic Theory			Journal of Economic Theory
1921	MDAI			
1922	OCLC Systems & Services			
1923	Inf. Comput.			Information and Computation
1926	Random Struct. Algorithms			
1927	IEEE Trans. Pattern Anal. Mach. Intell.			
1928	EWSPT	3-540-61771-X		
1929	CONCUR	3-540-63141-0		
1935	ICAT			
1936	LWA			
1938	SCM	3-540-60578-9		
1941	Machine Learning			
1942	Symposium on Computer Animation	3-905673-14-2		
1943	CEAS			
1944	WSA			
1947	Microprocessing and Microprogramming			Microprocessing and Microprogramming
1948	Inf. Manag. Comput. Security			0028-0836
1949	LATIN			
1951	4OR			
1953	GULP-PRODE			
1955	Distributed computing			
1956	ECOOP			
1957	Neural Processing Letters			
1959	EURASIP J. Wireless Comm. and Networking			1687-1499
1962	IJWIN			1572-8129
1968	IEEE Pervasive Computing			
1969	Int. Arab J. Inf. Technol.			
1970	ISMIR 2013			
1973	Genetic Programming and Evolvable Machines			
1974	ACM SIGGRAPH 2007 art gallery			0954-7762
1979	IEEE transactions on image processing : a publication of the IEEE Signal Processing Society			1057-7149
1980	ESA			
1981	Journal of Graph Theory			
1982	Management Science			
1984	Expert Syst. Appl.			Expert Systems With Applications
1987	Complex Adaptive Systems			
1989	Journal of Visualization and Computer Animation			
1993	J. Cryptology			
1994	Software, IEEE			International Encyclopedia of Education
1996	ICST Workshops			
1997	DAC			
2003	UAI '00 Proceedings of the 16th Conference on Uncertainty in Artificial Intelligence	1-55860-709-9		
2007	Image Vision Comput.			Image and Vision Computing
2008	IJWBC			
2009	The Journal of Supercomputing			Computational Systems Biology
2013	MCSS			
2018	IEEE Distributed Systems Online			
2020	MICCAI (2)			
2021	IEEE Transactions on Systems, Man, and Cybernetics, Part A			
2022	Electronic Notes in Discrete Mathematics			Electronic Notes in Discrete Mathematics
2023	ICUMT	978-1-4244-7285-7		2157-0221
2024	ICCV			
2025	Privacy Enhancing Technologies			
2026	Arch. Math. Log.			
2028	SDM			
2029	ISI			
2033	IDA	3-642-13061-5		
2035	ACM Trans. Model. Comput. Simul.			
2038	Robotics: Science and Systems			
2039	Computational Intelligence and Games			
2040	CPM	3-540-64739-2		
2044	FCT			
2046	PKDD	3-540-65068-7		
2051	LATA			
2052	SIBGRAPI	0-7695-2996-8		1530-1834
2053	Computers and their applications			
2058	SIGGRAPH	0-89791-076-1		0097-8930
2061	ICITS			
2062	Networks			
2063	SIGCPR	0-89791-500-3		
2064	J. Comput. Syst. Sci.	0-8186-5670-0		Journal of Computer and System Sciences
2066	DISC			
2067	GECCO (1)			
2070	Production Engineering			1863-7353
2078	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	3-540-28331-5		16113349
2079	IEEE Computer Graphics and Applications			
2080	SIGGRAPH 2009: Talks			
2082	ISSAC			
2086	ESOP	0-387-55253-7		
2087	ACM Trans. Comput. Syst.			
2090	ALP	3-540-55873-X		
2091	Concurrency and Computation: Practice and Experience			
2092	Electronic Markets			
2094	ISMB			
2095	CVPR (1)	0-7695-2372-2		
2099	EVA			
2105	Finance and Stochastics			0949-2984
2106	25 years of DAC Papers on Twenty-five years of electronic design automation	0-89791-267-5		
2109	J. Digital Imaging			1618-727X
2114	Pervasive Computing, IEEE			Renewable Energy Focus
2115	J. Sci. Comput.			
2116	Symposium on Computational Geometry 2013			
2118	IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems			
2119	Advances in Applied Mathematics			
2120	IJSN			
2125	MPC			
2126	MMM (2)			16113349
2128	Evolvable Hardware			
2133	VMV			
2135	Optimization Letters			1862-4480
2137	IWBS Report			
2144	ISWC			
2145	New Generation Comput.			1882-7055
2146	ZOR - Meth. & Mod. of OR			
2148	Wiley Interdisc. Rew.: Data Mining and Knowledge Discovery			
2150	SC			
2152	Computer and Robot Vision	978-1-4673-6409-6		
2153	IJCOPI			0025-7338
2154	BNAIC			
2157	EAIT			1573-7608
2160	AOSD			
2161	Inf. Syst. E-Business Management	0978996828		
2162	International Journal of Parallel Programming			0271-4353
2164	ACSC			
2166	Connect. Sci.			
2168	AH			
2170	I. J. Medical Informatics	0-7695-1233-x		0307-9457
2172	Parallel Processing Letters			
2179	ISCAS			
2182	PervasiveHealth	978-963-9799-89-9		
2186	CP			
2187	Bonn Workshop of Combinatorial Optimization			
2189	STTT			1433-2779
2190	World Architecture			1471-0056
2196	SIAM Journal on Optimization			
2199	Electronic Commerce	0619033789		
2200	IEEE Transactions on Information Theory	1-58113-349-9		
2202	NordiCHI	1-58113-616-1		
2204	COLING	952-90-2028-7		
2205	IEEE Transactions on Information Theory - Part 1			
2207	ILP			
2208	FPGA			
2212	Interacting with Computers			Interacting with Computers
2216	CIKM			
2218	Intelligent Systems, IEEE			1541-1672
2219	NMR			
2223	Extreme Markup Languages®			
2226	Data Knowl. Eng.			
2227	PLoS Computational Biology			1553-7358
2229	SAFECOMP	0-7923-7295-6		
2230	CRYPTO	3-540-63384-7		
2234	VL/HCC	0-7695-2586-5		
2235	Computer Science - R&D			1865-2042
2240	CIDR			
2242	IMA Int. Conf.			
2243	IEEE Data Eng. Bull.			
2249	COMPSAC Workshops	978-0-7695-4459-5		
2250	ICDT			
2251	ICFP			0362-1340
2253	Data Science Journal			0036-8075
2254	ICLP	0-387-16492-8		
2255	Acta Cybern.			
2256	ICDE Workshops	0-7695-2571-7		
2258	Granular Computing	978-1-4244-7964-1		
2260	Proceedings of the IEEE			0018-9219
2263	FSTTCS			
2267	DGCI			
2268	Datenbank Rundbrief			
2270	Foundations of Computational Mathematics			
2273	Scandinavian J. Inf. Systems			
2275	KDD	1-58113-888-1		
2276	Design & Test of Computers, IEEE			0740-7475
2277	Shanghai	0-7695-2645-4		
2279	Autom. Softw. Eng.			1573-7535
2280	OOPSLA			0362-1340
2282	Parallel and Distributed Processing Workshops and Phd Forum	978-1-61284-425-1		1530-2075
2283	IPDPS Workshops			
2284	European Conference on Computer Vision	3-540-33834-9		
2286	EICS			
2287	Int. J. Approx. Reasoning			
2289	FGCN (2)			
2292	AISTATS			"Proceedings of the Tenth International Workshop on Artificial
  Intelligence and Statistics, 2005, pages 365--372."
2295	Journal of Applied Non-Classical Logics			
2296	IEEE Pervasive Computing			
2297	Artificial Life			1064-5462
2298	Computing Handbook, 3rd ed.			
2299	PPAM (2)			
2302	ACM SIGACT News			
2303	ECSQARU	3-540-54659-6		Handbook of the History of Logic
2305	ISSTA			
2310	INAP			
2317	ESANN			
2318	J. Web Sem.			
2320	Nord. J. Comput.			
2321	BNCOD	0-521-33260-5		
2323	MultiMedia, IEEE			1070-986X
2324	LACL	3-540-63700-1		
2325	MICRO			1050-916X
2327	IEEE Trans. Software Eng.			
2330	ICDCN			
2331	3D Imaging, Modeling, Processing, Visualization and Transmission	978-1-4673-4470-8		
2332	IQ			
2334	DSV-IS			
2335	STACS			
2337	Concurrent Engineering: R&A			
2345	Tcl/Tk Conference			
2346	Advances in Engineering Software			Advances in Engineering Software
2347	ICDIM			
2348	NOMS			
2353	ECML			
2357	Neuroinformatics			1559-0089
2360	Applications and Theory of Petri Nets	3-540-54398-8		
2363	PDP			
2368	Rough Sets and Current Trends in Computing			
2373	LISP and Functional Programming	0-89791-368-X		
2375	ESORICS	3-540-61770-1		
2376	DSN	0-7695-1101-5		
2379	JCDL	0-7695-1939-3		
2382	Computer Communication Review			
2384	HLT-NAACL			
2386	Knowledge Eng. Review			
2388	J. Vis. Lang. Comput.			
2389	ACM Transactions on Algorithms			
2391	PLoP			
2395	CVGIP: Graphical Model and Image Processing			
2399	DBSec	0-444-89518-3		
2400	Computational Linguistics			
2401	DS-RT	0-7695-2036-7		
2404	IIH-MSP			
2407	Computational Aesthetics	978-1-4503-1584-5		
2409	MIG			
2411	DSD	0-7695-2609-8		
2412	ACM Trans. Comput. Log.			"Revised and published in ACM Trans. Comput. Logic 10, Article 22,
  2009, under the title ""Differential Recursion""."
2413	Requir. Eng.			
2414	ICPP (1)			
2417	Semantic Computing			
2421	Modelling and Control of Dialysis Systems (1)			
2425	EJC			
2426	ERSA			
2430	SIGDIAL Conference			
2432	Amsterdam Colloquium on Logic, Language and Meaning			
2437	TSD			
2443	FPCA	0-387-54396-1		
2446	TPHOLs	3-540-64987-5		
2448	Security and Dependability for Ambient Intelligence			
2451	ECEASST			
2454	Networked Group Communication			
2456	USENIX Winter			
2457	Logic and Automata			
2460	IEEE T. Vehicular Technology			
2462	International Journal of Geographical Information Science			
2465	DRR			
2466	INDOCRYPT			
2467	WSCG			
2468	SIAM J. Discrete Math.			
2470	Computer Standards & Interfaces			
2471	Information Hiding	3-540-61996-8		
2472	International Journal of Computer Applications			0018-8670
2473	J. UCS			
2477	Entropy			
2479	Comput. Lang.			Computer Languages
2484	DSDE			
2486	ICWET			
2488	IWPSE	0-7695-2349-8		
2489	ICECCS	0-7695-2530-X		
2490	Onward!			
2491	IEEE Transactions on Reliability			
2492	Intelligent Decision Technologies			
2493	IEEE Trans. Mob. Comput.			
2497	IEEE Transactions on Signal Processing			
2501	TLT			
2502	IEEE T. Haptics			
2509	Evolutionary Computation			1063-6560
2511	J. Network and Computer Applications			Journal of Network and Computer Applications
2512	ICLS			
2513	ECML/PKDD (3)			
2515	AIMSA			
2519	Madrid	1-58113-267-0		1080-1820
2521	J. of Management Information Systems			Insurance Mathematics and Economics
2523	Evolutionary Computation			Energy
2524	Cognition, Technology & Work			
2525	I. J. Computer-Supported Collaborative Learning			1556-1615
2527	Information & Software Technology			Electoral Studies
2530	Queueing Syst.			Clinical Biochemistry
2531	Environmental Modelling and Software			Environmental Modelling and Software
2532	TREC			
2537	FM			
2538	Instinctive Computing Workshop			
2539	CIS (2)			
2543	Acta Numerica			
2545	JORS			
2551	Symposium on Designing Interactive Systems	1-58113-219-0		
2552	ICCS (2)			
2555	Philadelphia, PA			Information and Computation
2556	Informatik Spektrum	0-7695-0275-X		
2557	J. Database Manag.	1-4020-7815-3		0167-4412
2560	SIGMETRICS			0163-5999
2562	IEEE Expert / IEEE Intelligent Systems			0885-9000
2564	Comput. Geom.			Computational Geometry: Theory and Applications
2566	AFIPS Fall Joint Computing Conference			
2568	Software Process Improvement and Practice			
2569	Computer Music Journal  			FEBS Letters
2571	Information Systems Research			0271-4353
2572	JDIM			Theoretical Computer Science
2573	Multimedia Syst.			0034-7167
2574	Journal of computational chemistry			1432-1882
2575	TOS			Cardiovascular Revascularization Medicine
2577	TOMCCAP			Journal of Nuclear Materials
2578	J. Intelligent Manufacturing			Journal of Nuclear Materials
2579	ACM Transactions on Algorithms (TALG)			Journal of Nuclear Materials
2580	Multimedia Tools Appl.			International Journal of Cardiology
2589	ICWI			
2590	Canadian Conference on AI			
2592	AIPS			
2596	Decision Analysis			
2597	ICEIS (1)			
2598	Ada-Europe	3-540-64536-5		
2602	CPR			
2603	Int. J. Hum.-Comput. Stud.			
2608	SAC	1-59593-108-2		1319-6138
2611	VEE			0362-1340
2612	Int. J. Comput. Syst. Signal			1433-0490
2615	INTERACT			
2616	IEEE Visualization 2003			
2622	Robotics and Autonomous Systems			Robotics and Autonomous Systems
2628	ACSD	0-7695-1071-X		
2629	Pattern Analysis and Machine Intelligence, IEEE Transactions	0-7695-2372-2		0162-8828
2630	WORM	1-59593-229-1		
2634	IEEE/ACM Trans. Netw.			1063-6692
2635	Pattern Anal. Appl.			1433-755X
2637	PVLDB			
2639	OTM Workshops			
2645	USENIX Security Symposium			
2646	INTERACT			
2649	Theoretical Computer Science	3-540-10576-X		
2651	Information, Knowledge, Systems Management			
2654	ICML			
2655	MoDELS Workshops			
2656	Adaptive Behaviour			
2658	MICCAI	3-540-41189-5		
2659	ASAP	0-7695-2401-X		
2668	ICWS			
2669	Information Fusion			Information Fusion
2679	CPAIOR			
2681	PPOPP			0362-1340
2683	Neurocomputing			
2688	EUROSPEECH			
2692	IEEE T. Robotics and Automation			
2694	SKG	0-7695-3007-9		Encyclopedia of Spectroscopy and Spectrometry
2698	IT Professional			
2699	CiE	3-540-26179-6		
2700	Conf. Computing Frontiers			
2702	Marketing Science			
2705	Artificial Intelligence	1-55860-095-7		
2713	Computer-Supported Cooperative Work 96			
2714	SBIA	3-540-65190-X		
2716	AISC	3-540-43865-3		
2718	IRE Trans. Electronic Computers			
2720	WABI			
2722	ENTER			
2725	Int. J. Intell. Syst.			
2728	Scalable Computing: Practice and Experience			
2738	IPMU	3-540-54346-5		
2739	SMI	0-7695-2591-1		
2742	CT-RSA			
2749	Numerical Algorithms			1017-1398
2755	AI Soc.			1536-7312
2756	ITA			
2759	Machine Translation			0004-3702
2761	J. Global Optimization			0306-4573
2764	Computers and the Humanities			0040-5752
2769	IEEE Communications Magazine			1536-7312
2777	Interfaces			0194-2638
2789	Handbook of Statistical Bioinformatics			
2790	Formal Methods in System Design			Formal Methods in System Design 40(2) (2012) 206-231
2793	Optimization Methods and Software			
2799	Programs in Mathematics			1573-2789
2802	SAC	1-58113-445-2		
2803	VDM Europe (1)	3-540-54834-3		
2805	WADS			
2807	J. Comp. Assisted Learning			0163-6812
2809	I-SEMANTICS			
2812	APSEC	0-7695-0915-0		
2813	J. Location Based Services			Operations Research Letters
2814	Computational Statistics & Data Analysis			
2815	INFORMS Journal on Computing			Journal of Organometallic Chemistry
2816	Scientific Programming			Journal of Mathematical Psychology
2817	OWLED			
2822	Machine Learning			
2825	REX Workshop	3-540-51080-X		
2826	J. Artif. Intell. Res. (JAIR)			"Journal Of Artificial Intelligence Research, Volume 19, pages
  139-154, 2003"
2830	Parallel and Distributed Computing and Networks			
2833	Security & Privacy, IEEE			1540-7993
2835	ACM SIGOPS European Workshop 2004			
2837	Operating Systems Design and Implementation			
2839	Personal and Ubiquitous Computing			1617-4917
2848	Adv. Comput. Math.			1019-7168
2850	Sensors			1424-8220
2851	Journal of Combinatorial Theory			Journal of Combinatorial Theory, Series B
2853	ISHPC	3-540-41128-3		
2855	Science and Engineering Ethics			1353-3452
2856	IDS			
2857	ICARIS			
2858	Wissensmanagement			
2863	Journal in Computer Virology			1772-9904
2865	Applied Mathematics and Computation			Applied Mathematics and Computation
2868	Computational Statistics & Data Analysis			Computational Statistics and Data Analysis
2869	IPCO			
2870	ICPR			
2871	ICCS			Procedia Computer Science
2872	Marketing Science			
2875	Signal Processing, IEEE Transactions			1053-587X
2876	Natural Computing			
2883	AADEBUG			
2884	American Control Conference, 1999. Proceedings of the 1999	0-7803-4990-3		0018-9286
2891	J. Braz. Comp. Soc.			1678-4804
2892	Int. J. Math. Mathematical Sciences			
2895	DEXA (2)			
2902	CHI	0-201-48559-1		
2906	Asian Test Symposium	0-7695-0887-1		
2909	ACM Conference on Computer Science			
2910	ISPASS	0-7803-8385-0		
2912	Fuzzy Systems, IEEE Transactions			1063-6706
2913	Evolving Systems			1868-6486
2917	MAAMAW	3-540-63077-5		
2919	Dependence Analysis	0792398092		
2922	ACM Annual Conference			
2923	SenSys	1-58113-879-2		
2924	SIGDOC	1-59593-175-9		
2925	POLICY	978-0-7695-3742-9		
2934	Computer Standards & Interfaces			Microprocessors and Microsystems
2938	CIAA			
2939	IEEE Trans. Vis. Comput. Graph.			1077-2626
2942	Fundamenta Informaticae	0-89791-582-8		
2945	SIGCAS Computers and Society			
2946	CSL	3-540-61377-3		
2947	Public Key Cryptography	3-540-64693-0		
2948	CCGrid	0-7695-1582-7		
2952	Theoretical Computer Science	3-540-38875-3		Theoretical Computer Science
2953	Information Theory, IEEE Transactions  			0018-9448
2954	HRI			
2956	ESWC			
2957	ESEC / SIGSOFT FSE			
2958	International Conference on Computational Science			
2959	I. J. Bifurcation and Chaos			
2960	Frontiers of Computer Science in China			1673-7466
2962	Specification, Algebra, and Software			
2963	Model-Based Testing of Reactive Systems			
2965	T. GIS			1476-4687
2967	ICFCA			
2979	Theoretical Foundations of Computer Vision	3-05-501583-5		
2982	ISMVL			
2983	World Wide Web Conference Series	1-58113-912-8		
2984	Honolulu, HI	0-7695-2613-6		
2987	IDA			
2988	HPCA			
2990	VCIP	978-1-4577-1320-0		
2995	J. Instruction-Level Parallelism			
2996	IRE Transactions on Information Theory			
2997	Int. J. Inf. Sec.			1615-5262
3002	ICCBSS			
3012	IEEE Transactions on Wireless Communications			
3013	Information and Computation/information and Control	0-8186-8037-7		Information and Computation
3014	Inf. Syst.			Information Systems
