id	parent_paper	child_paper
5430	4151324	924933
5431	4151731	2777857
5432	4152217	2124279
5433	4152238	159939
5434	4157313	199319
5435	4158455	792702
5436	4158455	155361
5437	4158872	545119
5438	4158872	4197642
5439	4159794	3032781
5440	4159916	161551
5441	4159916	1544205
5442	4160770	3489799
5443	4161661	3290606
5444	4162237	1139047
5445	4162440	942977
5446	4162478	1927751
5447	4162664	2960297
5448	4162664	369916
5449	4162664	2222971
5450	4162779	1789447
5451	4162873	1709390
5452	4163580	3814736
5453	4163580	5105732
5454	4164284	2061729
5455	4164850	3512495
5456	4165165	1056872
5457	4165672	2089925
5458	4165872	569146
5459	4166193	2618479
5460	4167946	1644862
5461	4168527	352391
5462	4168543	1781935
5463	4169619	2104459
5464	4177085	3504338
5465	4182613	1661910
5466	4184652	3042813
5467	4184701	2529230
5468	4184836	3354880
5469	4184844	903773
5470	4185173	3845334
5471	4185412	196941
5472	4185996	3931939
5473	4186274	3353632
5474	4186274	917220
5475	4186430	3293475
5476	4186470	1955375
5477	4186478	2078665
5478	4186478	495089
5479	4186498	1278343
5480	4186693	693926
5481	4187405	1234386
5482	4187467	1346700
5483	4187566	4494106
5484	4187572	3055125
5485	4187647	1080565
5486	4187900	3106229
5487	4188381	3042813
5488	4189271	2481937
5489	4189618	2401274
5490	4189628	4457659
5491	4189896	4384302
5492	4190214	3680079
5493	4190476	2558826
5494	4190933	2063966
5495	4191095	3575141
5496	4191215	3259146
5497	4191345	3080290
5498	4194721	3348496
5499	4194884	1528136
5500	4194884	4302162
5501	4194884	1251422
5502	4195310	1595235
5503	4195710	673418
5504	4196255	958793
5505	4196497	471387
5506	4196597	2387436
5507	4196809	2007391
5508	4197750	1741060
5509	4197784	183955
5510	4197922	3241528
5511	4198097	1555759
5512	4198485	225764
5513	4198732	191403
5514	4198919	1334328
5515	4198919	682151
5516	4199096	3320546
5517	4199961	1656352
5518	4199961	3122520
5519	4199981	3122520
5520	4199981	484330
5521	4200514	75413
5522	4208365	306014
5523	4217359	620514
5524	4217805	3678816
5525	4217837	3657475
5526	4217911	3033020
5527	4218005	3259280
5528	4218625	3758278
5529	4218625	3348456
5530	4218625	2763178
5531	4219423	2183152
5532	4220104	2251484
5533	4220115	974362
5534	4220500	1481566
5535	4221593	1916191
5536	4221866	4146913
5537	4221880	3137048
5538	4221880	1303802
5539	4221880	3400924
5540	4222706	3681464
5541	4223135	516715
5542	4223207	2289353
5543	4223233	1964755
5544	4223927	995352
5545	4224121	1844918
5546	4232918	747490
5547	4232949	2582072
5548	4232949	3762844
5549	4232949	3252025
5550	4234949	4234949
5551	4236425	1474402
5552	4237036	1198360
5553	4237036	4097363
5554	4242523	3080999
5555	4243058	2733185
5556	4245506	3046388
5557	4245510	3816956
5558	4245510	2985028
5559	4245510	1894518
5560	4245658	3369839
5561	4245697	3341969
5562	4245897	2189228
5563	4245932	3022165
5564	4245932	1818799
5565	4246426	879182
5566	4246673	2779582
5567	4246720	3821515
5568	4246936	3387149
5569	4247179	3601941
5570	4247589	4460922
5571	4247589	1818799
5572	4247633	1955375
5573	4247633	4278933
5574	4247637	3743998
5575	4248040	856971
5576	4248479	2007391
5577	4248479	2708680
5578	4248679	2279260
5579	4249091	2052046
5580	4250192	4043531
5581	4250367	3348456
5582	4250547	4278933
5583	4250935	3810514
5584	4251293	3400924
5585	4251804	3473488
5586	4252486	1056872
5587	4252823	2605230
5588	4253059	90158
5589	4253286	2577498
5590	4253648	2524859
5591	4253648	2606489
5592	4253845	3277003
5593	4255858	4018402
5594	4257580	560387
5595	4257780	3349535
5596	4258993	1955375
5597	4261694	4569855
5598	4263263	3978811
5599	4263263	101611
5600	4265327	4127347
5601	4265327	3436811
5602	4265327	3488364
5603	4268195	1233642
5604	4270796	470235
5605	4271559	1890326
5606	4271559	4424588
5607	4271889	3183657
5608	4271918	1955375
5609	4272048	990818
5610	4272124	3381197
5611	4272124	1724047
5612	4272333	2042402
5613	4272333	4494106
5614	4272392	421214
5615	4273202	3436697
5616	4273603	3245872
5617	4273876	2443610
5618	4273876	3004419
5619	4274364	1079862
5620	4274514	3851427
5621	4274866	4383111
5622	4274866	3809741
5623	4275298	347004
5624	4275598	1199259
5625	4275598	1199259
5626	4275657	3337111
5627	4277064	3436811
5628	4277251	290673
5629	4277612	3436811
5630	4277706	4119219
5631	4278220	4190286
5632	4278220	3685251
5633	4278721	1238333
5634	4278967	520657
5635	4278967	3122520
5636	4279130	4432471
5637	4279130	85250
5638	4279130	822482
5639	4280055	856971
5640	4280055	2139383
5641	4280055	154023
5642	4280364	4066784
5643	4280366	2395969
5644	4280877	162233
5645	4280975	1276668
5646	4284463	2995090
5647	4285009	656733
5648	4295279	817096
5649	4296191	1068855
5650	4296209	1955375
5651	4296478	29926
5652	4296718	1742023
5653	4296718	3858414
5654	4296718	1474680
5655	4296718	3858417
5656	4296967	2525741
5657	4297032	3062481
5658	4297116	3318738
5659	4297159	2096250
5660	4297159	1334328
5661	4297159	1413354
5662	4297162	4342667
5663	4297272	4490589
5664	4297272	1703747
5665	4297441	3436811
5666	4297677	2590855
5667	4298542	556235
5668	4298657	1472991
5669	4298657	2879674
5670	4299320	284501
5671	4299323	1120060
5672	4300824	826366
5673	4300905	2309868
5674	4300905	2917089
5675	4300942	3685564
5676	4301249	196941
5677	4301382	1599939
5678	4301622	352889
5679	4301956	3036311
5680	4302242	2295658
5681	4302531	3041601
5682	4303381	3657531
5683	4303391	3942472
5684	4303411	3029650
5685	4303583	1818799
5686	4304542	1260434
5687	4304746	3097004
5688	4305024	2897564
5689	4305024	3957958
5690	4307487	5270006
5691	4310596	1816832
5692	4313794	3847647
5693	4314808	2558280
5694	4314808	4314808
5695	4327621	3373764
5696	4327853	1955375
5697	4328436	3252055
5698	4328618	3282935
5699	4328848	2681618
5700	4328928	2763178
5701	4329362	2918327
5702	4329869	1706821
5703	4330105	3030984
5704	4330109	3022336
5705	4330519	60601
5706	4330519	2251248
5707	4331545	1955375
5708	4331946	3297085
5709	4333381	240754
5710	4335557	1286778
5711	4337269	3205419
5712	4338170	3181721
5713	4338644	2524859
5714	4338644	3833178
5715	4339005	3299279
5716	4339605	489687
5717	4339892	3051379
5718	4340622	2566978
5719	4340715	3298316
5720	4340964	2959495
5721	4341268	1955375
5722	4341316	2632268
5723	4341316	1846225
5724	4341342	3487474
5725	4341403	3436811
5726	4341403	3340221
5727	4341476	3154218
5728	4341644	3597151
5729	4342165	3044395
5730	4342190	3070174
5731	4342667	2479613
5732	4342667	4297162
5733	4342667	557474
5734	4343118	1955375
5735	4344096	3659793
5736	4344380	3767947
5737	4344542	1818799
5738	4345191	2582304
5739	4345210	2783010
5740	4345210	4070678
5741	4345210	3048548
5742	4346163	170657
5743	4346361	1664291
5744	4347405	1955375
5745	4347484	3042813
5746	4348079	3252025
5747	4348079	247806
5748	4348092	2566281
5749	4348092	3530014
5750	4348260	3392909
5751	4348669	1818799
5752	4349141	2546867
5753	4349977	1828796
5754	4350136	2135887
5755	4350136	4047437
5756	4350141	3127580
5757	4350244	3405543
5758	4350244	1988705
5759	4350244	3088554
5760	4350903	3029650
5761	4350903	1425354
5762	4351095	369916
5763	4351231	351163
5764	4351231	974362
5765	4351231	1068606
5766	4351511	1572787
5767	4351706	3480759
5768	4351730	1422876
5769	4352300	1080489
5770	4352982	3352447
5771	4354843	1799027
5772	4356562	3469792
5773	4356562	2443610
5774	4358127	1955375
5775	4359030	3070174
5776	4365010	268526
5777	4365043	3744730
5778	4365043	1818799
5779	4365068	4603537
5780	4365353	3489799
5781	4367510	3346494
5782	4369366	2977048
5783	4370687	2489061
5784	4370769	1070578
5785	4370769	1818799
5786	4371125	4005107
5787	4371125	241443
5788	4372801	1832871
5789	4373970	2235772
5790	4375783	150913
5791	4375824	1068855
5792	4375824	3404030
5793	4375865	1955375
5794	4375922	3137945
5795	4375950	252274
5796	4376011	2609867
5797	4376650	3665745
5798	4376673	2295490
5799	4376673	1555781
5800	4376673	2741801
5801	4379174	2879674
5802	4380006	4236976
5803	4380079	1593437
5804	4380311	291510
5805	4380326	979326
5806	4380961	812924
5807	4382621	4382614
5808	4382791	1945304
5809	4383109	3809741
5810	4383111	3809741
5811	4383249	159170
5812	4383264	4067837
5813	4383435	3022165
5814	4383435	3083191
5815	4383874	1261013
5816	4383931	2524859
5817	4383935	781710
5818	4383935	359292
5819	4384725	1731188
5820	4384839	2315821
5821	4386601	411217
5822	4386601	2021276
5823	4386624	4612353
5824	4386680	687522
5825	4386732	3853047
5826	4387102	3009557
5827	4387102	3683232
5828	4387165	3042813
5829	4387425	3267318
5830	4388614	499421
5831	4391626	2946156
5832	4392090	465249
5833	4392545	1955375
5834	4393130	1480861
5835	4393515	3029650
5836	4393800	1955375
5837	4394427	282212
5838	4398990	50651
5839	4398990	695563
5840	4401555	4379288
5841	4401928	2463410
5842	4402735	874435
5843	4403367	1884251
5844	4403497	1417740
5845	4404631	1593437
5846	4404631	3596751
5847	4405171	3545351
5848	4405171	1087208
5849	4408222	3016758
5850	4410245	4410245
5851	4412142	2117259
5852	4412163	2879674
5853	4412658	862512
5854	4414881	3196473
5855	4414881	3264826
5856	4416258	3436811
5857	4416987	1909750
5858	4416987	611988
5859	4417816	3436811
5860	4417874	2879674
5861	4418300	3678545
5862	4418670	2486976
5863	4418771	3740358
5864	4418868	1868264
5865	4418934	1955375
5866	4419012	3742998
5867	4419960	2589963
5868	4419997	1609027
5869	4420319	3762984
5870	4420319	3833178
5871	4420401	3436811
5872	4420427	3436811
5873	4420459	1334328
5874	4420547	2781160
5875	4420664	3304668
5876	4421675	3181721
5877	4421675	462280
5878	4421893	3758800
5879	4422720	1662650
5880	4422720	2640709
5881	4422720	3840807
5882	4422720	2390048
5883	4422720	2334382
5884	4423009	3015272
5885	4423165	2929255
5886	4423165	3745425
5887	4424027	1818799
5888	4424027	4101713
5889	4424027	4066885
5890	4424031	2419577
5891	4424031	4219957
5892	4424451	1955375
5893	4424530	3348496
5894	4424887	4430912
5895	4426443	3436697
5896	4426881	2523901
5897	4426881	2763670
5898	4427008	894274
5899	4427281	242470
5900	4428559	4040472
5901	4428559	3738660
5902	4429081	871521
5903	4429117	543835
5904	4429393	2396124
5905	4429720	3651484
5906	4430912	2162926
5907	4432471	844154
5908	4432789	1111208
5909	4433651	1888701
5910	4434289	4434289
5911	4434763	948392
5912	4435520	2915898
5913	4436496	1380777
5914	4436496	2964707
5915	4436738	1700084
5916	4437037	2812025
5917	4437106	1127233
5918	4437425	2479613
5919	4437425	820848
5920	4437744	55116
5921	4438589	1278300
5922	4438674	2036215
5923	4438930	2796030
5924	4440096	1955375
5925	4440185	1215506
5926	4440335	2115476
5927	4440335	687845
5928	4441131	2239167
5929	4441751	1835194
5930	4442062	2151948
5931	4442626	671505
5932	4443270	2080708
5933	4444619	507604
5934	4444779	277815
5935	4445112	1672031
5936	4445748	295132
5937	4445929	2286540
5938	4446353	4446353
5939	4446685	620017
5940	4446720	1988184
5941	4446787	1638444
5942	4447605	656733
5943	4447605	1528341
5944	4448178	433260
5945	4448446	1101644
5946	4449604	2050959
5947	4449740	2007391
5948	4450574	2532100
5949	4450574	3933497
5950	4450910	3291768
5951	4451813	1952256
5952	4452405	2599996
5953	4452405	1338498
5954	4452813	4112339
5955	4453076	73697
5956	4454292	1199259
5957	4454292	1199259
5958	4455212	1429150
5959	4456459	3856988
5960	4457835	914352
5961	4458271	1661910
5962	4459048	2183152
5963	4459048	3122520
5964	4460491	141262
5965	4460581	4310582
5966	4460922	4460922
5967	4461839	2121814
5968	4461840	4461840
5969	4462079	1944125
5970	4462652	1210766
5971	4462652	1120060
5972	4462694	1825324
5973	4462867	3236955
5974	4463801	2054506
5975	4463801	3601069
5976	4464329	3063391
5977	4464652	4460922
5978	4465340	2213981
5979	4465340	1089578
5980	4465423	3596751
5981	4465608	2815399
5982	4465622	1328744
5983	4466179	3342511
5984	4466320	4092813
5985	4466324	3573263
5986	4466364	2222971
5987	4466419	2923821
5988	4466889	3340501
5989	4467077	1853412
5990	4468602	653187
5991	4469277	160402
5992	4469900	788327
5993	4472965	1657933
5994	4472965	1818799
5995	4473035	3042813
5996	4473296	547037
5997	4473681	1955375
5998	4474921	2027915
5999	4475574	2332163
6000	4476320	1542573
6001	4478034	372881
6002	4478605	481910
6003	4478772	1633732
6004	4478772	996437
6005	4479224	1757066
6006	4479224	3082544
6007	4479565	4479565
6008	4480161	3055181
6009	4480599	3402998
6010	4480729	2449303
6011	4480929	901451
6012	4481412	752595
6013	4481412	1413354
6014	4481936	4481936
6015	4482210	4593860
6016	4482262	3577339
6017	4483680	661402
6018	4483970	2563622
6019	4486522	2775247
6020	4486522	681118
6021	4486522	1480192
6022	4486565	3488305
6023	4487431	2164948
6024	4487845	4440185
6025	4488154	656998
6026	4488277	2056822
6027	4488352	3002381
6028	4489056	264107
6029	4489133	2615765
6030	4489256	2984591
6031	4489256	2393827
6032	4489295	159927
6033	4491516	885346
6034	4492027	2521892
6035	4493237	3851253
6036	4494390	407434
6037	4494499	3851253
6038	4495388	2708306
6039	4495388	3130374
6040	4496797	582301
6041	4497123	938041
6042	4497767	4441407
6043	4497871	2280559
6044	4498148	3061448
6045	4498148	3475528
6046	4498504	622426
6047	4498635	4198485
6048	4499166	2625815
6049	4499351	4472965
6050	4499649	2239370
6051	4499649	3295904
6052	4500303	646093
6053	4500364	821273
6054	4500364	1212581
6055	4500884	3354201
6056	4501160	2599690
6057	4501882	4434467
6058	4502504	3542564
6059	4504485	170657
6060	4504485	252274
6061	4505429	379879
6062	4505644	2897076
6063	4506200	3583726
6064	4506827	1380777
6065	4507328	1035623
6066	4507328	3437029
6067	4507328	2724142
6068	4509743	2135553
6069	4510192	2567400
6070	4510211	408406
6071	4510291	3242537
6072	4510508	2416983
6073	4511173	95401
6074	4511401	1955375
6075	4512795	3861116
6076	4512795	1688469
6077	4513154	3040666
6078	4514363	2540206
6079	4514363	1071419
6080	4514382	2104459
6081	4514382	3054339
6082	4515479	3181721
6083	4515976	3575643
6084	4516268	1259609
6085	4517490	733886
6086	4518363	3823516
6087	4519843	2299689
6088	4520236	2516965
6089	4520236	3321569
6090	4521218	3347470
6091	4521245	3571094
6092	4521331	2018901
6093	4521813	3092351
6094	4522193	2190224
6095	4522469	3585813
6096	4524159	2009529
6097	4524382	895122
6098	4524382	1337036
6099	4524681	2842622
6100	4524985	653809
6101	4525643	3007421
6102	4526352	1955375
6103	4526860	3263089
6104	4526860	2027915
6105	4528789	817186
6106	4530730	1219198
6107	4531343	3331623
6108	4533071	3594783
6109	4533179	3445628
6110	4533179	3518094
6111	4533373	3556432
6112	4534419	3597255
6113	4534419	3594692
6114	4534419	1781355
6115	4534555	1960921
6116	4534585	1674883
6117	4534869	2414716
6118	4535007	3662339
6119	4535065	1621952
6120	4535455	2463410
6121	4535455	2860531
6122	4535455	2135691
6123	4535628	4218005
6124	4535750	1148651
6125	4536618	4469897
6126	4537415	1955375
6127	4538738	1135095
6128	4539059	3450330
6129	4539189	247806
6130	4539189	1295390
6131	4539191	1955375
6132	4539423	1208383
6133	4539987	3738459
6134	4541296	1703852
6135	4541474	162233
6136	4541863	4541863
6137	4541923	3436811
6138	4543241	3042813
6139	4543886	3575028
6140	4543886	4047788
6141	4545713	216655
6142	4545713	3859293
6143	4546037	51641
6144	4547285	2614852
6145	4547631	1714472
6146	4549375	4184894
6147	4549722	3030638
6148	4549768	448765
6149	4550156	752595
6150	4550167	3322205
6151	4550939	135396
6152	4550939	1725168
6153	4551116	1955375
6154	4551161	695934
6155	4552275	3757584
6156	4552603	291663
6157	4553429	2665368
6158	4553846	1955375
6159	4553846	3912979
6160	4554300	3450330
6161	4555098	1266253
6162	4555177	4093155
6163	4555276	291663
6164	4556286	3203142
6165	4556418	2104459
6166	4556552	3708577
6167	4557202	3266920
6168	4557314	1113342
6169	4557662	343390
6170	4557996	1418157
6171	4558550	2859601
6172	4558705	3076217
6173	4559554	4074715
6174	4559607	400909
6175	4559631	879182
6176	4561388	3577339
6177	4561608	4555276
6178	4561608	932833
6179	4561807	2618695
6180	4561807	2322269
6181	4561807	103670
6182	4563000	4527331
6183	4563137	3515385
6184	4563137	3015272
6185	4563199	2501534
6186	4564131	192741
6187	4564147	1363015
6188	4565789	4096507
6189	4566139	2721270
6190	4566139	2038647
6191	4566385	192369
6192	4567949	3088675
6193	4568016	3492953
6194	4568233	789282
6195	4568282	2674763
6196	4568564	1955375
6197	4569068	2525605
6198	4569190	4186470
6199	4569190	1890185
6200	4569190	3015066
6201	4569835	80458
6202	4569851	1818799
6203	4570386	1678702
6204	4570440	3228501
6205	4570996	2583430
6206	4571436	4189271
6207	4571756	3326154
6208	4571994	2416983
6209	4572595	1731188
6210	4573042	656457
6211	4574047	3287510
6212	4574353	1911777
6213	4575745	774987
6214	4578312	3116367
6215	4580342	3436811
6216	4580357	4512795
6217	4580357	879182
6218	4580445	1818799
6219	4580646	650127
6220	4580774	3302792
6221	4580832	3302792
6222	4581801	1454197
6223	4583707	3293858
6224	4584208	2131890
6225	4584265	4245897
6226	4584315	3845162
6227	4584486	1955375
6228	4584799	945519
6229	4586353	3834550
6230	4586422	4417246
6231	4586677	2936512
6232	4586713	3011528
6233	4586868	4108978
6234	4587566	1073348
6235	4588568	1115707
6236	4588806	1818799
6237	4588990	3817381
6238	4589183	1094585
6239	4589369	3033964
6240	4589512	3392978
6241	4590695	3575156
6242	4591342	4019900
6243	4591342	3674708
6244	4591342	259477
6245	4592662	2904488
6246	4592821	4146913
6247	4593401	4472370
6248	4593728	288309
6249	4593781	2809584
6250	4594077	4045022
6251	4594642	292918
6252	4594661	247806
6253	4595660	2707873
6254	4595814	3840807
6255	4595814	2334382
6256	4596112	760463
6257	4596943	4146640
6258	4597091	1708106
6259	4597133	3484924
6260	4598154	3436811
6261	4599610	3070174
6262	4600927	860778
6263	4602396	162233
6264	4603100	2899692
6265	4603537	3577339
6266	4603991	1632025
6267	4604838	3470867
6268	4605055	314162
6269	4605056	635691
6270	4605309	3824766
6271	4605337	155237
6272	4605337	1401572
6273	4605362	2247257
6274	4605362	1949392
6275	4605949	2289094
6276	4606165	2599996
6277	4606165	4452405
6278	4606276	3595111
6279	4607201	2589837
6280	4607265	29926
6281	4607599	3004419
6282	4607599	2669074
6283	4607607	2197631
6284	4608222	820762
6285	4608250	3233506
6286	4608656	3738132
6287	4609114	589427
6288	4609533	1955375
6289	4609533	2364956
6290	4609533	3597151
6291	4609610	1652777
6292	4609610	3846147
6293	4610717	3436811
6294	4611766	1570329
6295	4613297	3849661
6296	4613334	1578199
6297	4614128	2688804
6298	4616203	2540206
6299	4617119	2954205
6300	4617520	3348496
6301	4617692	3863491
6302	4618299	1047907
6303	4619859	3843417
6304	4621604	143275
6305	4625198	1025103
6306	4628341	2520687
6307	4630659	242539
6308	4633750	2479613
6309	4634792	633551
6310	4634792	2576792
6311	4635668	2625673
6312	4636233	4001880
6313	4636348	3449126
6314	4636425	1581119
6315	4637163	1441413
6316	4637423	155032
6317	4637512	3739048
6318	4638767	3352860
6319	4638767	3577004
6320	4639116	1766512
6321	4639493	1047144
6322	4639796	477830
6323	4642878	2056845
6324	4642878	2768845
6325	4643698	4478034
6326	4643698	3845097
6327	4644235	3377958
6328	4644377	1587572
6329	4644398	3833988
6330	4644539	563097
6331	4645419	3018116
6332	4645419	640253
6333	4645419	420935
6334	4645831	2111720
6335	4646181	3767956
6336	4646181	2976931
6337	4646359	4370812
6338	4646443	4067837
6339	4648204	2986607
6340	4648272	2524859
6341	4648433	3584386
6342	4648510	4049559
6343	4648836	2778317
6344	4648911	2027682
6345	4649215	3389075
6346	4649581	3097092
6347	4650281	4496681
6348	4650281	1790371
6349	4651397	567063
6350	4651397	4246807
6351	4652279	1870811
6352	4652279	2251484
6353	4653270	3558722
6354	4653270	516496
6355	4653806	1818799
6356	4653975	3809741
6357	4654022	621368
6358	4655008	3578017
6359	4655728	559119
6360	4655728	4112146
6361	4656463	3681464
6362	4656463	309652
6363	4656534	4460922
6364	4656796	4253845
6365	4656796	3748206
6366	4659743	4074194
6367	4660603	982888
6368	4660676	3829933
6369	4660769	3028887
6370	4660769	2124279
6371	4660851	2653740
6372	4661172	282212
6373	4661172	1708981
6374	4661222	2126946
6375	4662615	2558655
6376	4663134	4277612
6377	4663924	3436261
6378	4664090	2402871
6379	4664861	3661509
6380	4665101	1818799
6381	4665894	1825324
6382	4666832	3003993
6383	4666851	3256914
6384	4668438	1172378
6385	4668438	1076983
6386	4668522	4584310
6387	4668644	3369839
6388	4668825	3348496
6389	4669105	3861174
6390	4669663	4486693
6391	4670020	1955375
6392	4670020	2516965
6393	4670055	378991
6394	4671512	4222936
6395	4672737	3439853
6396	4674166	695257
6397	4674336	1756702
6398	4678581	2951943
6399	4678671	350481
6400	4678671	2279260
6401	4678678	3055211
6402	4678727	139300
6403	4679528	4012267
6404	4681734	2525344
6405	4681734	4197730
6406	4681817	3039704
6407	4681862	443385
6408	4682725	1731188
6409	4683995	2916581
6410	4684515	1818799
6411	4685077	4019900
6412	4685265	3769680
6413	4686542	1955375
6414	4686923	2394858
6415	4686984	499791
6416	4687104	822482
6417	4688346	192462
6418	4688638	4041185
6419	4688638	1717308
6420	4688638	2713701
6421	4689695	3577339
6422	4689695	2189228
6423	4689695	2756306
6424	4689774	1406724
6425	4689774	4510581
6426	4689774	3885348
6427	4689774	2984602
6428	4689779	956597
6429	4689779	3040189
6430	4691989	3597135
6431	4691989	4384280
6432	4692030	1706821
6433	4692732	1750907
6434	4693244	2683777
6435	4693689	4161180
6436	4693810	114664
6437	4693981	594690
6438	4694161	4047996
6439	4694716	945038
6440	4695094	1955375
6441	4695216	1296012
6442	4695710	247806
6443	4695963	1001197
6444	4696098	3579886
6445	4696508	534970
6446	4696796	3940929
6447	4696967	4115371
6448	4696967	3348456
6449	4697066	3681995
6450	4697515	556235
6451	4698326	3344093
6452	4698369	1017163
6453	4698431	630379
6454	4698460	1430354
6455	4699143	3029650
6456	4699143	3436811
6457	4699394	2639259
6458	4699396	2707873
6459	4701603	4247589
6460	4701603	1353815
6461	4702712	2605230
6462	4706293	2866846
6463	4711659	4445864
6464	4713241	4311087
6465	4714499	3063882
6466	4718601	1267216
6467	4718677	222391
6468	4726854	3091363
6469	4726854	1076983
6470	4726887	3233399
6471	4727108	288123
6472	4728665	4762260
6473	4729617	1300444
6474	4730305	3934685
6475	4732536	4535949
6476	4732830	2489652
6477	4732830	280510
6478	4736174	2672271
6479	4738869	2058771
6480	4740135	3029650
6481	4740229	4671248
6482	4740266	4914202
6483	4744480	1662738
6484	4744609	3823088
6485	4744859	3436811
6486	4745120	1955375
6487	4745156	1955375
6488	4745857	3348496
6489	4748792	2430773
6490	4748970	4523260
6491	4749028	4523260
6492	4749767	1360643
6493	4749902	2619243
6494	4749929	131583
6495	4750737	3436811
6496	4750957	3250209
6497	4752473	3685251
6498	4752560	4510139
6499	4752776	1955375
6500	4752831	3388899
6501	4752890	477830
6502	4754973	3436183
6503	4755163	4457057
6504	4755665	4342190
6505	4759184	1816832
6506	4760383	4471078
6507	4762260	4728665
6508	4762977	3369250
6509	4764652	446131
6510	4764859	4069682
6511	4766005	4558551
6512	4769846	3579815
6513	4769883	3670763
6514	4771193	3863491
6515	4771466	2524859
6516	4771477	656733
6517	4771477	3743856
6518	4772174	1818799
6519	4772471	3390202
6520	4774148	2356390
6521	4774220	4330519
6522	4774476	3280888
6523	4774476	3052639
6524	4774476	3348456
6525	4774691	2838274
6526	4775665	2279260
6527	4775665	3014860
6528	4775733	400904
6529	4775733	3425585
6530	4777952	2190549
6531	4778002	3475833
6532	4778002	4740432
6533	4779955	2433956
6534	4780149	1905731
6535	4780971	1513246
6536	4781078	3348496
6537	4781085	3436811
6538	4781847	2461719
6539	4781871	4027351
6540	4784784	1526215
6541	4784784	1959279
6542	4785794	3842608
6543	4785917	3505320
6544	4786049	3008356
6545	4786568	1520903
6546	4787469	2149165
6547	4787724	3942509
6548	4787975	1871506
6549	4788575	3418319
6550	4788626	1694140
6551	4789248	4161180
6552	4789248	763098
6553	4790608	3436742
6554	4792081	4596112
6555	4792520	3246404
6556	4792594	4412324
6557	4792594	4379288
6558	4792594	3258963
6559	4794967	1689008
6560	4795187	2990726
6561	4795193	1555893
6562	4796093	1524363
6563	4796397	4457057
6564	4797937	712356
6565	4798015	2383778
6566	4798015	4223135
6567	4798015	3748003
6568	4798213	4448388
6569	4798236	2075143
6570	4798236	2279260
6571	4798236	3014860
6572	4798264	1278300
6573	4800089	4327906
6574	4800111	1955375
6575	4800111	757074
6576	4800111	5009765
6577	4800159	3574844
6578	4801043	2554677
6579	4801249	3743998
6580	4801249	4248479
6581	4801253	3042813
6582	4802748	2853915
6583	4805014	1174131
6584	4805638	2289353
6585	4806342	159870
6586	4806505	3942393
6587	4806816	3057114
6588	4806816	825797
6589	4806816	4632984
6590	4807654	3081664
6591	4807660	1004600
6592	4807660	4745173
6593	4807862	430791
6594	4808136	2558155
6595	4808136	4045198
6596	4809289	3855082
6597	4809289	4069507
6598	4809327	4910904
6599	4810273	3925892
6600	4810273	4022686
6601	4810286	3935281
6602	4810357	144458
6603	4811165	3245872
6604	4811240	3348496
6605	4811415	3595793
6606	4811481	3436811
6607	4812673	3834172
6608	4813469	1629626
6609	4814411	4457659
6610	4814420	816975
6611	4814420	2993252
6612	4814607	2605187
6613	4814983	1093348
6614	4814983	3303043
6615	4815202	3259280
6616	4816358	170657
6617	4816358	4373769
6618	4816358	340462
6619	4816704	3657994
6620	4816704	4159260
6621	4816704	4343885
6622	4816704	3134471
6623	4817150	3225422
6624	4817150	1731188
6625	4817150	379190
6626	4818037	2046187
6627	4819041	4047437
6628	4819490	3387810
6629	4820211	1133392
6630	4821027	4547831
6631	4824142	4198732
6632	4825147	1238333
6633	4825147	1544052
6634	4825215	315902
6635	4826323	4550156
6636	4826323	4524826
6637	4826858	739369
6638	4827723	3859346
6639	4828410	3348496
6640	4828410	3436811
6641	4829895	3373764
6642	4829902	694967
6643	4829930	2074683
6644	4830844	3682649
6645	4832302	983655
6646	4832302	4026622
6647	4835970	2164948
6648	4838997	2669006
6649	4839367	1476171
6650	4839747	3362271
6651	4842738	3042813
6652	4842964	1438358
6653	4844487	494896
6654	4845090	3348719
6655	4845090	900926
6656	4845568	3828709
6657	4845579	2483494
6658	4846615	2155745
6659	4846749	4221650
6660	4847124	895452
6661	4847203	3022288
6662	4847659	4247678
6663	4847857	463801
6664	4848227	4496681
6665	4849369	1494584
6666	4849369	3540652
6667	4849369	222391
6668	4849605	3758396
6669	4849605	3939934
6670	4849605	3353632
6671	4849645	4518895
6672	4849741	2889991
6673	4850226	3122520
6674	4850226	2183152
6675	4850475	3436811
6676	4850568	1750907
6677	4851043	1905313
6678	4851069	3296049
6679	4851069	1899694
6680	4851336	3040189
6681	4851524	3029650
6682	4851983	2040303
6683	4852474	28252
6684	4852684	3942390
6685	4852684	4561608
6686	4852684	291663
6687	4852904	3287797
6688	4853054	4428559
6689	4853589	4327906
6690	4853703	2201545
6691	4853827	4200388
6692	4854316	4014778
6693	4854316	1639695
6694	4854725	1709257
6695	4856050	2619132
6696	4857378	4271559
6697	4858898	4561843
6698	4858937	1802632
6699	4858937	1788049
6700	4860625	4504515
6701	4860625	4344821
6702	4860821	3842608
6703	4860821	3348456
6704	4860828	4868844
6705	4861000	3062481
6706	4861787	3598708
6707	4862681	3861467
6708	4863270	3402998
6709	4864493	3529616
6710	4865209	3942020
6711	4866268	3682046
6712	4867890	1447128
6713	4868102	3436811
6714	4868102	3340221
6715	4868243	4299323
6716	4868800	4868800
6717	4868969	5146720
6718	4869346	3528572
6719	4869593	2777292
6720	4872353	4345191
6721	4872887	3436811
